trajectory_id,scenario_id,spatial_pattern,coalition_size,profile_id,forecast_cv,penalty_to_export_value_ratio,control_id,control_role,beta,q_mode,method_id,interval_count,mean_selected_gamma,externality_interval_share,productive_high_request_interval_share,mean_private_utility_gain_mw_equivalent,mean_coalition_delivery_gain_mw,mean_outside_delivery_loss_mw,mean_total_delivery_change_mw,mean_system_delivery_loss_mw,mean_incremental_coalition_idle_award_mw,mean_reported_total_idle_award_mw,mean_request_attenuation_mw,mean_redistribution_mw,mean_jain_norm_change,terminal_mean_score,externality_gate_interval_share,replay_attempt_rate,replay_valid_rate,mean_replay_outsider_allocation_gain_mw,mean_replay_outsider_delivery_gain_mw,mean_replay_total_delivery_gain_mw,mean_replay_redistribution_mw,solver_pass_rate,ac_numerical_pass_rate,matched_q_pair_pass_rate,maximum_loading_ratio,minimum_voltage_pu,maximum_mva_excess,unique_request_solve_count,trajectory_hash
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,equal_kw_reduction,16,1.12,0.1875,0.75,0.010430588420540022,0.019710099462020517,0.015885626385388613,0.00382447307663189,0.0005073647153708838,0.00927951104148049,0.09137725542664424,0.0034374109213926862,0.025155973832005532,-0.012314249064899356,0.9556575272534719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909209545478,0.9577705604778046,0.0,116,177415F99B838D321AF4AF8E3B50597A8A0A194B06B77A710E988E1D022183D6
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q0::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,equal_kw_reduction,16,1.12,0.1875,0.75,0.011333287890704058,0.016708040647777315,0.013948732446994556,0.0027593082007827535,0.0020634546708089563,0.0053747527570732565,0.08611429889176431,0.0200098854047253,0.024302974458232467,-0.00816526447676557,0.8825480149814393,1.0,1.0,1.0,0.052139711707404855,0.049928516676301445,0.022512632466853505,0.08283494740430856,1.0,1.0,1.0,0.9090909115716825,0.957692704511542,0.0,116,0CCD96622072C37D50F01A312C6F6B716242F903D4FD7734A47E6C62F693D3BA
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,equal_kw_reduction,16,1.12,0.0,1.0,0.016029773003500444,0.016804921047799317,0.0038820054342478855,0.012922915613551439,0.0,0.0007751480442988682,0.06242205522890332,0.0499736847072601,0.034608998390763375,-0.00323806866294591,0.8905619557698568,1.0,1.0,1.0,0.04317343664105762,0.041933421068711715,0.0176978856651005,0.06491551363678606,1.0,1.0,1.0,0.9090909139401159,0.957480001415229,0.0,116,48343F46AB3B7AC2164F47C10AF726E9CA51279699C22B18B52B4F4ADD6194C7
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_100::Q0::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,equal_kw_reduction,16,1.12,0.25,0.0625,0.000737008363136284,0.00580733009893662,0.025362315683802008,-0.019554985584865375,0.019975406544581784,0.005070321735800334,0.07432109487780224,0.09611890312499996,0.062307420351308096,-0.0015302059202497373,0.91,1.0,1.0,1.0,0.04341503339891751,0.0432507183413604,0.028374736778231213,0.06630605491992447,1.0,1.0,1.0,0.9090909187780084,0.9571812530143534,0.0,116,2E47A0EC137E5B36E9C35657A1140D032C9910B8AA12003F45A5B8ADF84590B3
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,equal_kw_reduction,16,1.12,0.6875,0.1875,0.00891720899409954,0.01830576011792619,0.02276999028202797,-0.004464230164101773,0.006212506515656219,0.009388551123826647,0.08522914279773185,0.04997368470726002,0.03168354965369773,-0.0022371385771458724,0.7345948090776652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.909090919458556,0.9576265928363741,0.0,116,3BB4882B6FAA38B7E4EFAA60DE455146FDC3FA5F11B669FC2E9A765DC3285F6E
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::NO_FEEDBACK::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q0,flat_level,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041655670009937265,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908983503695,0.955563065083861,0.0,99,0DF445EB91AD1225793DD448167DFAC816764B3B8349375F4827395F05805F4D
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,flat_level,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041655670009937265,0.0,0.0,0.0,0.9577107706670122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908983503695,0.955563065083861,0.0,99,33141045A617C3539C8A435EA4F2CDF247D33C610E85C7C6285963BB0AEE5155
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,flat_level,16,1.0,0.0,0.75,0.0034012531135594205,0.0035085439758797284,-0.007174937770947075,0.01068348174682679,0.0,0.00010729086232030057,0.04173547696774562,0.003245337872314513,0.008418129380393751,0.0036638876602675605,0.9087959330785087,1.0,1.0,1.0,0.1318563606565887,0.12382005286673489,0.12382005286673489,0.08679591881216717,1.0,1.0,1.0,0.909090910178479,0.955563065083861,0.0,99,1357DB2BA5C18D2DA3F5DFB283AF46CB1C30B84EA78353970B53E61FF3F973B5
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,flat_level,16,1.0,0.0,0.9375,0.0161106100073726,0.01702666297244437,-0.03991954422987595,0.0569462072023203,0.0,0.0009160529650717581,0.03492026882476074,0.025905067437744234,0.04168907423955451,0.014266891354218068,0.8947551472981771,1.0,1.0,1.0,0.09525251649697548,0.09064679797637887,0.09064679797637887,0.06508639266086812,1.0,1.0,1.0,0.9090909168014809,0.955563065083861,0.0,99,18FF773F1FE4F8EFBFEB2E42C3CB3EDC9B989BA445CB78F324325A863EC20BE1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,flat_level,16,1.0,0.0,0.875,0.01593781035318429,0.01807395736099456,-0.04421821182031938,0.06229216918131392,0.0,0.0021361470078102543,0.035743688272810985,0.04699012500000008,0.05398850005205324,0.010986693501885428,0.91,1.0,1.0,1.0,0.10381050568490481,0.10251076517687545,0.10251076517687546,0.0697770969788579,1.0,1.0,1.0,0.9090909099992223,0.955563065083861,0.0,99,46D9D8C7C37CD7A1428EC91F4C069F41FC6D1ECDB4D140EBEC39580E8B57ECD8
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,flat_level,16,1.0,0.0,0.9375,0.0067143260309701115,0.0071337372419207,-0.013545041414848965,0.02067877865676966,0.0,0.00041941121095057446,0.04252482941215771,0.025905067437744234,0.017514933444493872,0.007769345205550046,0.7233141657442099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909124701023,0.955563065083861,0.0,99,811FB956FB3E187523C5BB92D99D3E22FF833C73CDE935DC06D91BF6F6E3E37F
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::NO_FEEDBACK::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q0,max_export_lp,16,1.16,0.0,0.3125,-1.659067063071451e-08,-3.041622948646294e-08,-2.238537139345482e-08,-8.03085807576931e-09,2.2603573970880753e-08,-1.3825558857483156e-08,0.10737147083323688,0.0,1.0755392323063889e-07,-1.514497383059421e-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909028144555,0.9580058043027483,0.0,112,0C946BAB5C0FCBCEC1447DD2E89823880C712C86183F4A0B592F300BA777AE0F
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,max_export_lp,16,1.16,0.0,0.25,-1.1205890989435252e-08,-1.9297123221182974e-08,-1.8856434339718743e-09,-1.74114797579783e-08,2.5935370837060212e-08,-8.091232227194073e-09,0.10737148033267913,0.0009829716368282282,1.0864224405775371e-07,-1.2426633250184338e-08,0.9478895358184797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909177349735,0.9580058040175126,0.0,112,A7D09137316BC764AC52D8697B15C2327904A4048BCF67BBBD614A5B10701799
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,max_export_lp,16,1.16,0.0,0.3125,-0.000579085316891657,-0.0011346385883868645,0.0015394790681541508,-0.0026741176565410057,0.0032510721374086476,-0.0005555532714952064,0.1048125925746214,0.01632795551102828,0.0063108001527145486,0.0019882548317949264,0.8841751399787607,1.0,1.0,1.0,0.04269866295159596,0.04193579148439863,0.041935791483800486,0.07375562776340777,1.0,1.0,1.0,0.9090909219363735,0.9579053676396385,0.0,112,2A7879E1AAB4E7EBBA52CF8C9E773BF703ED5C56D134ACECD933F5FB943C6499
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,max_export_lp,16,1.16,0.0,0.625,0.006001401834836167,-0.001552557403579621,-0.004719479212669669,0.0031669218090900897,0.003387618909742429,-0.007553959238415784,0.07563204652164664,0.06465941880798344,0.03391511352912339,0.008511305769900716,0.8744783782958984,1.0,1.0,1.0,0.03176034475088448,0.030638827814306102,0.030638827813046485,0.053696195636895365,1.0,1.0,1.0,0.9090909151055778,0.9575999859791384,0.0,112,87B0A919E375D25E77B48A85A901C4B5FCDAD23BA5C30AB4CBE743B0493C3A9A
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,max_export_lp,16,1.16,0.0,0.1875,0.0009041880049975529,-0.0059030520330462105,0.006060715912299165,-0.01196376794534533,0.013073948344305308,-0.006807240038043766,0.07821762237630217,0.08244357187500004,0.0490039675512351,0.005575666666300293,0.91,1.0,1.0,1.0,0.03150792220765823,0.029234648993672542,0.02923464899295583,0.054862772292338526,1.0,1.0,1.0,0.9090909225505737,0.9573098126878563,0.0,112,8F61418226C9BE15DF9741BD74148F00676A4E36E40900EB690ABF9A3E9F034D
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,max_export_lp,16,1.16,0.0,0.0625,-0.003591139480294752,-0.006019829790948707,0.009907984595575412,-0.015927814386524103,0.015954065098804454,-0.00242869031065396,0.09650897262025403,0.06465941880798337,0.035865006915908174,0.011501375906058944,0.7245267907903887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909127699284,0.9576722931001096,0.0,112,BE02EC3CC075FEFD82EF414E16C55D1A1D00950771774A21716F0EF5C079CDE3
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::NO_FEEDBACK::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q0,fairness_qp,16,1.1400000000000001,0.25,0.625,0.00913429403913447,0.016746205738413195,0.015045305198596825,0.0017009005398163218,0.0016002546830796577,0.007611911699278725,0.08257572807762294,0.0,0.021778301789900357,-0.004199741890419939,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909024216148,0.9577325130536248,0.0,112,8A53727997BCB2DD524543063011CD280C57536F68C0EE4742D0C470546CD2A0
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,fairness_qp,16,1.1400000000000001,0.125,0.75,0.010088365258861025,0.016857530266297334,0.014057895030401916,0.0027996352358953813,0.0009140918696611267,0.006769165007436306,0.0819129814159108,0.0019599575890777016,0.020828885607270246,-0.0038855212948625123,0.9698256462993479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.909090913487698,0.9577125870957292,0.0,112,10264061A60B0ADB1697E1AAD88656860B97B0F93F9F4145902B4E0FDA859FEE
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,fairness_qp,16,1.1400000000000001,0.1875,0.75,0.0116031889511756,0.014845787031247351,0.012766603533434681,0.0020791834978126644,0.00222610290443373,0.0032425980800717498,0.07716927877954644,0.019172788234656388,0.020447001047629264,-0.0025421469460337395,0.9105451306692945,1.0,1.0,1.0,0.04711068317530991,0.04368604087876475,0.02641135253557797,0.07077732514902156,1.0,1.0,1.0,0.9090909170165644,0.9576387407393224,0.0,112,8152ED76C0376CDB0808839892E4F994B286B1B086847316774AF34659BDC84F
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,fairness_qp,16,1.1400000000000001,0.1875,0.8125,0.0159498077988716,0.017335536086549374,0.011219484413745298,0.006116051672804046,0.0031730202763013277,0.0013857282876777737,0.057416096153422864,0.04858956273422235,0.034228545988647205,-0.0019039626428920542,0.9059634908040365,1.0,1.0,1.0,0.03960131181510483,0.03586081070845004,0.020506339662644257,0.056185939507166736,1.0,1.0,1.0,0.9090909119588113,0.9574272921787252,0.0,112,35CE3B437FCA1C72FD9744DF122B337061D5098D603A2A9826A290821BB42977
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,fairness_qp,16,1.1400000000000001,0.4375,0.125,0.006516265429878225,0.011002223878898642,0.0252581405866904,-0.014255916707791777,0.014894913838430349,0.0044859584490204215,0.06679080628173012,0.09474835781249996,0.0580550980186541,-0.01217925338555164,0.91,1.0,1.0,1.0,0.04620788462016844,0.04409970329244256,0.03310692247576506,0.061995735859288026,1.0,1.0,1.0,0.9090909132985009,0.957157506085149,0.0,112,52629B0139B485C0AF42FD55412D37D7BEC3B313198F0BC28FF739A3E6BD27A7
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,fairness_qp,16,1.1400000000000001,0.5625,0.3125,0.009304917209207189,0.01734910574228493,0.020789658789554365,-0.003440553047269451,0.005195852314959157,0.008044188533077748,0.07662236695167135,0.04858956273422234,0.028360885979341135,-0.0023230335317249717,0.749009032780399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909117845317,0.95758929519611,0.0,112,865E173159B760D89DBD1457D05EE49F119CDC4F6D2A909B40645137E8925C29
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q95,weighted_proportional,16,1.2,0.3125,0.5625,0.016817340594094732,0.030831791089173676,0.029247557630993425,0.0015842334581802897,0.002522582719466815,0.014014450495078944,0.05157896767990693,0.0,0.043694071796485164,-0.005175983436852993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909004650763,0.9556382220267167,0.0,116,C41B3F5B74EA091D6F0312D7CD93D05D268BC141312875552560C3FBD0D78F42
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q95,weighted_proportional,16,1.2,0.25,0.75,0.021518130405653264,0.03077763468438801,0.02601948825076834,0.004758146433619687,0.0006026216353796493,0.009259504278734745,0.04840739887421216,0.00742796649850222,0.03888379709048298,-0.004329358373073099,0.9707163142908606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909201951235,0.9556218667291626,0.0,116,83EC8B0B249FE9BA47BF56694C70B103E0E71585809BFFDF938734FBE470AA88
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q95,weighted_proportional,16,1.2,0.0,0.9375,0.021125994271505924,0.029213713273294972,0.022923410132797712,0.006290303140497278,0.00022687315912348072,0.008087719001789052,0.04747107075099095,0.014331620561793823,0.03640192634408594,-0.004172309695836214,0.8854816059077469,0.875,1.0,1.0,0.07646336666057568,0.07016155904172834,0.025027888774915477,0.08453405383918974,1.0,1.0,1.0,0.909090916452352,0.955627897739323,0.0,116,CAC493582C7A7599D5ED8332DFAB1DFAF4C09B2A59FA17F3FD49BEC3814DC9C5
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q95,weighted_proportional,16,1.2,0.125,0.875,0.021972485755250785,0.026059247154219433,0.017897261725114785,0.008161985429104651,0.0011293628925123228,0.004086761398968644,0.042760850716786224,0.05212853740997325,0.03628344377515354,-0.0054513607516197896,0.888125966389974,1.0,1.0,1.0,0.06819702854766424,0.0668705904481486,0.029160707118810636,0.07433388129689422,1.0,1.0,1.0,0.9090909167749689,0.95559876130221,0.0,116,D14DD256F0831AE86EFDCEB98BACBA082322E824562267AFC6B58EBCF113B37C
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q95,weighted_proportional,16,1.2,0.125,0.3125,0.004117084602540403,0.01567189627569089,0.032390697611734874,-0.016718801336043962,0.0199263157730631,0.011554811673150483,0.0568702018386367,0.10750497187500008,0.06532642630249923,-0.018009675856204346,0.91,1.0,1.0,1.0,0.07092645667022951,0.0705262006755446,0.04671747635749708,0.07580269141345687,1.0,1.0,1.0,0.9090909153675344,0.9553128369562225,0.0,116,50887D90557A548B81C7BDD027C43E78CD873136BB6BD094555A7E9CADD63284
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q95,weighted_proportional,16,1.2,0.3125,0.5625,0.01681734059444633,0.03083179108972649,0.02924755762912062,0.0015842334606059189,0.0025225827183650157,0.014014450495280162,0.051578967680948926,0.05212853740997328,0.04369407179550539,-0.005175983436853007,0.7527992472929114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909079939117,0.9556382220103602,0.0,116,5887AA5D18DB633D53C6065841156C35AB24F67FF048CD9CAF28E298B73F47B9
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q95,equal_kw_reduction,16,1.12,0.25,0.5,0.007623157331792786,0.019759390096543032,0.01784261829761037,0.0019167717989326816,0.0014509395011767234,0.012136232764750244,0.09364025595685352,0.0,0.027884336563542778,-0.014044743696588369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908936855965,0.9561017353899101,0.0,116,13D923D67FE7CEA4359BEADE26C772D80385045CC7C4F4B2891115A31F098B75
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q95,equal_kw_reduction,16,1.12,0.1875,0.75,0.010430588420540022,0.019710099462020517,0.015885626385388613,0.00382447307663189,0.0005073647153708838,0.00927951104148049,0.09137725542664424,0.0034374109213926862,0.025155973832005532,-0.012314249064899356,0.9556575272534719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909157214111,0.9560854214001888,0.0,116,3F73BF7B1DB7CF06D76F4619E119511966C302B9E4A1FC3539FC354BC539DB59
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0100::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_DISPERSED,DISPERSED,5,CLUSTERED_SHORTFALL,0.2,1.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q95,equal_kw_reduction,16,1.12,0.1875,0.75,0.011333287890704058,0.016708040647777315,0.013948732446994556,0.0027593082007827535,0.0020634546708089563,0.0053747527570732565,0.08611429889176431,0.0200098854047253,0.024302974458232467,-0.00816526447676557,0.8825480149814393,1.0,1.0,1.0,0.052139711707404855,0.049928516676301445,0.022512632466853505,0.08283494740430856,1.0,1.0,1.0,0.9090909146934119,0.9560257004346193,0.0,116,FD5DAC773F213478FC2FFBACDAB131D67DBAAB312BA98715370E8A3610979D76
