Behavior,Control,Seed,Date,Contiguous block,Authorization (MWh),Delivery (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals,Failed observed intervals,Failed replay intervals
Own-delivery adaptation,ECF,2001,2013-01-14,2,4.1801057958390615,3.5981384439155213,0.5819673519235392,-0.9438936330308265,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-14,2,3.937154210411996,3.537552295232539,0.39960191517945637,-1.004120263129491,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-14,2,4.154145114139222,3.5765876800694976,0.5775574340697248,-0.9653175720637667,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-15,2,4.057847721416237,3.8099522273201503,0.24789549409608705,-0.6461757060458239,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-15,2,4.0879485582856585,3.8528411570050944,0.23510740128056418,-0.6037749653371884,15,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-15,2,4.047707871563901,3.851459101109647,0.19624877045425368,-0.6053146874715064,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-15,2,4.056826110901474,3.809152651233375,0.2476734596680983,-0.6469706071202803,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-16,2,4.438641764350836,4.164724826780685,0.27391693757014984,-0.8934942714528618,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-16,2,4.481115613665347,4.179980241321931,0.3011353723434158,-0.8780902874435669,11,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-16,2,4.3717043324961145,4.116018504641201,0.25568582785491245,-0.9413161482463107,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-16,2,4.439019602844475,4.165094013115628,0.2739255897288468,-0.8931311624145652,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-17,2,4.341398155358787,3.9889671578603596,0.35243099749842755,-1.8672611070672775,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-17,2,4.330808902095117,3.9948380657931346,0.335970836301983,-1.8616418723448886,12,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-17,2,4.312350392196992,3.9806000518755336,0.33175034032145784,-1.8755578384681542,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-17,2,4.348218156422874,3.994904771752936,0.3533133846699382,-1.8614013112262906,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-18,2,4.010970372085639,3.525231802766983,0.48573856931865605,-5.815708628784111,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-18,2,4.048206613974057,3.544360974408683,0.5038456395653743,-5.796512946972911,9,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-18,2,3.8722290921016946,3.43915770629199,0.43307138580970467,-5.900833638608239,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-18,2,4.010400926471294,3.5247109906447056,0.4856899358265883,-5.816227842259368,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-19,2,4.064407502560542,3.1865449571321993,0.8778625454283426,-1.835558823406068,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-19,2,4.008684374850557,3.1810265654974557,0.8276578093531015,-1.8411459625434734,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-19,2,3.8753858224354105,3.1378979157958287,0.7374879066395813,-1.8839091551725793,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-19,2,4.065555617637035,3.187441953801149,0.8781136638358862,-1.8346794393604027,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-20,2,3.889478176570103,2.537722872685376,1.3517553038847276,-2.3136147011381785,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-20,2,3.8204384331242114,2.562267785564377,1.2581706475598344,-2.2895135425922257,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-20,2,3.5228369082917372,2.4508132911788687,1.0720236171128683,-2.4002103096194722,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-20,2,3.8882805415362225,2.536106996032135,1.3521735455040877,-2.3152186875900473,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-21,2,3.9468989810989514,3.6256943490329174,0.3212046320660342,-1.1807990730326299,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-21,2,3.946816588635529,3.640873452440593,0.30594313619493535,-1.1658265111403396,12,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-21,2,3.940114381724425,3.6929522807331923,0.24716210099123237,-1.1146652739935319,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-21,2,3.9438693534206464,3.6230538889596597,0.32081546446098674,-1.183423955500991,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-22,2,3.9363362948203156,3.148139222993051,0.7881970718272646,-2.4554541680468014,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-22,2,3.946514659028515,3.1461771491072,0.8003375099213149,-2.4574120778440762,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-22,2,3.7060064219870337,3.0316649381183502,0.6743414838686834,-2.5709395148768923,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-22,2,3.9305528879053573,3.1451704120987087,0.7853824758066482,-2.458409215559306,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-23,2,3.9812218687779337,3.230563616453372,0.7506582523245615,-1.5412450764887338,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-23,2,3.8508749890689122,3.2034314960249133,0.6474434930439985,-1.5681554716125476,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-23,2,3.718489003393587,3.134888546216316,0.5836004571772716,-1.6363407625054525,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-23,2,3.978217397744945,3.2286723500561876,0.7495450476887571,-1.5431263323931108,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-24,2,4.065839613573834,3.6185573739387955,0.44728223963503827,-1.3391468663412682,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-24,2,4.070388026777833,3.637060003351571,0.4333280234262614,-1.320740492901053,10,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-24,2,3.9960960232269036,3.619689714024343,0.3764063092025608,-1.337743811644865,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-24,2,4.062109082670977,3.6152395089848075,0.4468695736861699,-1.3424352149842056,0,0,0
Own-delivery adaptation,No feedback,2001,2013-01-25,2,4.329613261994677,4.053750380293967,0.27586288170071005,-1.9178072371755184,0,0,0
Own-delivery adaptation,ECF,2001,2013-01-25,2,4.326288126496107,4.055173463326338,0.27111466316976934,-1.9163977927624865,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-01-25,2,4.1863577362317885,3.9721855482113506,0.21417218802043775,-1.9983023304438312,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-01-25,2,4.327061065789688,4.052340248885614,0.27472081690407313,-1.9192120107595962,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-02,3,3.795673177272427,3.281287202799013,0.5143859744734146,-1.4353437226359476,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-02,3,3.798301480062506,3.284409721987824,0.5138917580746816,-1.4321623940131787,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-02,3,3.693057411957401,3.240065192952797,0.45299221900460446,-1.4761504586687773,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-02,3,3.7955536901747533,3.281132390263561,0.5144212999111925,-1.4354993480646083,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-03,3,3.739236425797496,1.969263646922473,1.769972778875023,-3.107773761121875,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-03,3,3.915353992058753,2.0682004008753525,1.847153591183401,-3.010044733424464,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-03,3,3.3483682529419188,1.8862506424297616,1.4621176105121574,-3.191007235442622,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-03,3,3.7389626339179287,1.96908501839194,1.7698776155259888,-3.107951248775343,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-04,3,4.001397370762463,2.7301761808724003,1.271221189890063,-2.4086124341258466,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-04,3,3.9689513043979714,2.727694292557784,1.2412570118401876,-2.410999943970661,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-04,3,3.6052554567585733,2.62035816991295,0.9848972868456234,-2.5176275539333592,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-04,3,4.000900983298492,2.729613486702343,1.2712874965961494,-2.409166212972364,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-09,4,3.897670464257375,2.8665907297252775,1.0310797345320977,-2.1271379783114863,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-09,4,3.944002046432471,2.894843398685207,1.0491586477472643,-2.0991538341533924,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-09,4,3.755714422194228,2.918085265417976,0.8376291567762512,-2.0765462816210603,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-09,4,3.8976412740634903,2.86672957145312,1.0309117026103702,-2.1270026302223197,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-10,4,3.969066967178366,3.3719058109986286,0.5971611561797378,-1.539164280638724,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-10,4,3.953381269502681,3.360511144673625,0.592870124829056,-1.550380898664327,9,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-10,4,3.8537281622089536,3.324250637222867,0.5294775249860865,-1.5861106868735846,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-10,4,3.968175284305161,3.371148611157936,0.5970266731472254,-1.5399129663870514,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-14,5,3.8672692783599856,3.244838820727966,0.6224304576320192,-1.7118878884217552,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-14,5,3.8583311695038858,3.234342973455878,0.6239881960480074,-1.7222091641625523,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-14,5,3.7448927369980116,3.1758404682084027,0.5690522687896088,-1.780086267848728,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-14,5,3.867128703121971,3.2447422533543353,0.6223864497676354,-1.7119833244335263,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-15,5,3.980430191140405,3.1965594908352646,0.7838707003051405,-1.765062286393532,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-15,5,3.916963842510587,3.1595658527333965,0.7573979897771906,-1.801663750394515,5,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-15,5,3.956358066965901,3.2022158258285125,0.7541422411373883,-1.7592187458412611,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-15,5,3.9800706272703934,3.196440977639718,0.7836296496306756,-1.7651789025446205,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-22,6,3.8244391843468413,2.7528759202265904,1.0715632641202506,-2.7006557242753164,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-22,6,3.759845617351082,2.709934083799525,1.0499115335515572,-2.743122002677019,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-22,6,3.657317484291339,2.6827657368314966,0.9745517474598427,-2.7700203993012344,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-22,6,3.830358890439014,2.758665097073609,1.0716937933654054,-2.694950170568272,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-28,7,3.989839544942864,3.184277535116279,0.8055620098265849,-2.0529146529191875,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-28,7,3.9747843372025096,3.169908878739268,0.8048754584632418,-2.0670421646735373,9,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-28,7,3.9105797118228436,3.157226763163694,0.7533529486591491,-2.0797328108580837,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-28,7,3.9895681828286826,3.1840800100012987,0.8054881728273835,-2.053111535198286,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-29,7,4.267310401879534,3.5157008658697437,0.7516095360097902,-1.514924341522912,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-29,7,4.260002363986232,3.5103856841063386,0.7496166798798931,-1.5200754744901084,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-29,7,4.124242859382014,3.458656135699367,0.6655867236826475,-1.571121031492514,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-29,7,4.266170588673896,3.5147253588185725,0.7514452298553238,-1.5158731158794416,0,0,0
Own-delivery adaptation,No feedback,2001,2013-04-30,7,3.8332415013506624,2.8123176869691195,1.0209238143815431,-2.231261246741858,0,0,0
Own-delivery adaptation,ECF,2001,2013-04-30,7,3.8564974168356803,2.8177966760057704,1.03870074082991,-2.2256221910599736,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-04-30,7,3.6915377731121763,2.7740673541585474,0.9174704189536285,-2.268934108397807,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-04-30,7,3.8343123428785097,2.8126079437215132,1.0217043991569965,-2.2309773970788767,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-01,7,3.8152659307195353,2.8694398457305734,0.945826084988962,-2.2163667108107874,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-01,7,3.808497801377834,2.8653448503780443,0.9431529509997895,-2.2203723953693317,2,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-01,7,3.7903961702418285,2.8707320409160064,0.9196641293258221,-2.215291054290643,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-01,7,3.8130883930959167,2.8679378771043313,0.9451505159915855,-2.2178575995324836,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-06,8,3.6521135618368463,2.9110876113119666,0.7410259505248794,-2.6588781178708842,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-06,8,3.659645515756231,2.9178768977962024,0.7417686179600287,-2.6521711984875713,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-06,8,3.604444013883587,2.8799331537112782,0.7245108601723094,-2.6898069255342283,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-06,8,3.652114005092484,2.911088155704281,0.7410258493882027,-2.6588775681591517,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-07,8,3.7163864396670343,2.7331668954620327,0.9832195442050015,-2.783704437440245,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-07,8,3.743573697476787,2.758352292992929,0.9852214044838578,-2.7587892425353435,5,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-07,8,3.6814878765035277,2.7633080657692166,0.9181798107343113,-2.754077590369277,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-07,8,3.7163206438272414,2.7331731471991305,0.9831474966281104,-2.7836982525021754,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-08,8,3.919030934231135,2.885252564397317,1.033778369833818,-2.533804711725455,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-08,8,3.908416473984811,2.882761045655626,1.0256554283291845,-2.5363119015616817,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-08,8,3.7465089212557703,2.845806559541527,0.9007023617142431,-2.5727872835485486,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-08,8,3.9184785653568572,2.884925230081535,1.0335533352753223,-2.5341280495982423,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-09,8,3.8516204343750435,2.9791647057337856,0.8724557286412581,-2.367778227796307,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-09,8,3.8322495027050714,2.96832431385679,0.8639251888482811,-2.3781737502386417,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-09,8,3.7051450956789265,2.9538095897006578,0.7513355059782685,-2.3928733160171354,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-09,8,3.850791665462283,2.9785807992803335,0.87221086618195,-2.3683573649777445,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-10,8,4.033102719544268,3.1329094263054795,0.9001932932387886,-2.100670728862326,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-10,8,4.020419822963859,3.126246394824552,0.8941734281393079,-2.1072379361201965,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-10,8,3.870679658103426,3.0368636934935123,0.8338159646099135,-2.195830468978175,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-10,8,4.032977374890874,3.132748670026669,0.9002287048642041,-2.1008320951826813,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-11,8,3.8210943744481165,2.5107710223637794,1.3103233520843376,-3.1312369726428932,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-11,8,3.95442740176852,2.643994333265468,1.310433068503052,-2.9992658316745846,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-11,8,3.916026928667976,2.6606275210012966,1.255399407666679,-2.9828674863284337,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-11,8,3.8178194062065614,2.5099627667635254,1.3078566394430362,-3.1320363201867254,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-12,8,4.369929157790622,3.226750514820483,1.143178642970139,-2.3398985111521906,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-12,8,4.3618203015048085,3.242685163884641,1.1191351376201681,-2.324167291431493,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-12,8,4.03784111974191,3.142234378755839,0.8956067409860711,-2.4236740694839294,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-12,8,4.3681383177757,3.2258139815621774,1.142324336213522,-2.340831022414909,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-16,9,3.8790624527909414,2.8971321327858974,0.9819303200050435,-3.07105893154542,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-16,9,3.927917958804609,2.9318673443563332,0.9960506144482754,-3.036641733241976,3,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-16,9,3.693442694928795,2.783609759284356,0.9098329356444389,-3.183333511230201,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-16,9,3.878953410451882,2.8970637061445776,0.9818897043073043,-3.071127881611331,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-17,9,3.548468249689598,2.7352388102157055,0.8132294394738923,-3.398180604257957,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-17,9,3.5465101729697186,2.73469586634759,0.811814306622129,-3.3987090003848883,2,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-17,9,3.334649540251136,2.6454073995879486,0.6892421406631873,-3.487126834106442,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-17,9,3.5478745737449797,2.7347628977303806,0.8131116760145991,-3.398642039207218,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-18,9,3.6524596072533697,2.6759995181495473,0.9764600891038224,-3.707711540557011,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-18,9,3.6523801864034304,2.6769440999022036,0.9754360865012268,-3.706777447302699,3,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-18,9,3.407113062855632,2.5723086791200584,0.8348043837355733,-3.8104802031223324,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-18,9,3.6523749958518605,2.676209236637128,0.976165759214733,-3.707504659173563,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-19,9,3.6651629334761333,2.7391754798395005,0.9259874536366326,-3.902875439564183,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-19,9,3.6643367735905046,2.738913912891408,0.9254228606990967,-3.90313591244424,2,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-19,9,3.4691121743491125,2.6650709997207946,0.8040411746283181,-3.9762523207774363,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-19,9,3.665276268498215,2.739002596698377,0.9262736717998382,-3.9030443674964124,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-20,9,3.5756918266063513,2.6735798021572914,0.9021120244490596,-3.9448350506033543,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-20,9,3.5571555265964485,2.657118939545663,0.9000365870507856,-3.960993580825709,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-20,9,3.416970759044633,2.637545867060655,0.7794248919839776,-3.980270781567083,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-20,9,3.5754081783258798,2.673248058564426,0.902160119761454,-3.9451659386609372,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-21,9,3.665842825803455,2.7577514932039207,0.9080913325995346,-3.482960961023655,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-21,9,3.675568465537193,2.7675742138516073,0.9079942516855853,-3.4731722533273075,3,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-21,9,3.4389733119102686,2.661034729080722,0.7779385828295463,-3.578490223222336,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-21,9,3.6640992334655826,2.756227384326756,0.9078718491388262,-3.484462366688232,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-22,9,3.737153115005758,1.938484455281766,1.7986686597239923,-5.280700918603329,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-22,9,3.6406206985551233,1.9243445518738775,1.716276146681246,-5.294668379066272,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-22,9,3.0064542446370592,1.8955923893976745,1.1108618552393847,-5.323011716004016,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-22,9,3.7509323688941443,1.9440458103999065,1.8068865584942375,-5.2751913950706815,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-23,9,3.7119750610810365,1.552854129339869,2.1591209317411675,-5.7617392967556915,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-23,9,3.7772986810450635,1.583604406310229,2.1936942747348342,-5.731318535637717,7,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-23,9,3.1545087989107348,1.6047499166045007,1.549758882306234,-5.710843863544806,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-23,9,3.7114455117845333,1.5527157085808239,2.1587298032037094,-5.761876684940436,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-24,9,4.024840926637573,2.6910256066672176,1.333815319970356,-4.1327403294172065,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-24,9,4.018318916836634,2.689945474793474,1.3283734420431603,-4.1338194754306965,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-24,9,3.7403589262888572,2.636501778062968,1.1038571482258897,-4.18714502200781,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-24,9,4.022155227060948,2.6902010458307246,1.3319541812302236,-4.133559638923371,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-25,9,3.776348189808952,2.6100645138745415,1.1662836759344104,-4.044800545953941,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-25,9,3.8093132429305068,2.642669089776891,1.1666441531536162,-4.012351285274585,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-25,9,3.529881976520615,2.5749729730507864,0.9549090034698279,-4.079650602254711,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-25,9,3.771863458771017,2.6066879014896402,1.1651755572813765,-4.048152857005407,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-26,9,3.6761462090754535,2.7133876038248683,0.9627586052505849,-4.067417692246131,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-26,9,3.6954357395545654,2.7285888346213896,0.9668469049331759,-4.05233353221679,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-26,9,3.4767660276789596,2.6641155765039337,0.8126504511750261,-4.116307568478202,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-26,9,3.675758494618438,2.712426708189043,0.9633317864293945,-4.068370117178122,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-27,9,3.6827871347469614,2.084777005628818,1.5980101291181432,-4.924796796927226,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-27,9,3.8449927452417842,2.22384626660023,1.6211464786415546,-4.786896764619276,8,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-27,9,3.5061234603162443,2.155030204577832,1.3510932557384119,-4.8554249173089055,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-27,9,3.67931123906222,2.0834434771116603,1.5958677619505595,-4.92611009616398,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-28,9,4.14804084249038,2.5275861956125882,1.620454646877792,-3.993639434280083,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-28,9,4.150694738206477,2.5314222392364156,1.6192724989700615,-3.989823548187148,3,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-28,9,3.6615280184683137,2.490216537403069,1.1713114810652447,-4.031130896988246,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-28,9,4.147281142860377,2.523503851049704,1.623777291810673,-3.9976610782007524,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-29,9,4.124236248226438,2.769123890827048,1.3551123573993897,-3.3345055032745017,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-29,9,4.137212953601997,2.798976792165254,1.3382361614367433,-3.3047618921597426,6,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-29,9,3.8017909056892876,2.7673108850579884,1.0344800206312996,-3.336211027332442,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-29,9,4.121325729490878,2.7663728149893556,1.3549529145015227,-3.3372314182263416,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-30,9,3.7375540782672667,2.8266153798939837,0.9109386983732829,-3.2154124386519243,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-30,9,3.7365048675174752,2.826377215435539,0.9101276520819362,-3.215522670958441,4,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-30,9,3.561169896490549,2.7920252183752154,0.7691446781153335,-3.249677725752302,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-30,9,3.7361289801361135,2.825101280654164,0.9110276994819493,-3.216910444789949,0,0,0
Own-delivery adaptation,No feedback,2001,2013-05-31,9,3.7016820432433013,2.6219771221383206,1.0797049211049807,-3.154285074713769,0,0,0
Own-delivery adaptation,ECF,2001,2013-05-31,9,3.696634761411417,2.61480938383814,1.081825377573277,-3.161413842044986,5,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-05-31,9,3.404152842539368,2.528916547110467,0.8752362954289014,-3.2466685606195598,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-05-31,9,3.699955964710294,2.619480580602117,1.0804753841081771,-3.1567666040710205,0,0,0
Own-delivery adaptation,No feedback,2001,2013-06-01,9,3.5530552289638444,2.115675500587453,1.4373797283763916,-4.213092676374563,0,0,0
Own-delivery adaptation,ECF,2001,2013-06-01,9,3.678511167714737,2.1974499359824677,1.4810612317322693,-4.131987091203074,3,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-06-01,9,3.1848697144174403,2.107823334909882,1.0770463795075584,-4.220608902622897,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-06-01,9,3.550455515703405,2.1146134273364288,1.4358420883669758,-4.214149503035826,0,0,0
Own-delivery adaptation,No feedback,2001,2013-06-02,9,3.6815072455701694,0.7240089488146902,2.9574982967554786,-7.3795212245742885,0,0,0
Own-delivery adaptation,ECF,2001,2013-06-02,9,3.7449601909815695,0.8020273567578129,2.942932834223757,-7.301979832542387,9,0,0
Own-delivery adaptation,Same update without qualification,2001,2013-06-02,9,2.6305128274999054,0.6802629809370617,1.9502498465628437,-7.423535536769717,0,0,0
Own-delivery adaptation,Equal-total shadow,2001,2013-06-02,9,3.6784693642883948,0.7240660858684244,2.9544032784199707,-7.379465511431264,0,0,0
Own-delivery adaptation,No feedback,2001,2013-06-03,9,3.9719100775277654,2.67562366964107,1.296286407886695,-4.389396096447151,0,0,0
